Year,Month,GEPU_current,GEPU_ppp,Australia,Brazil,Canada,Chile,China,France,Germany,Greece,India,Ireland,Italy,Japan,Korea,Pakistan,Russia,Spain,Singapore,UK,US,Sweden,Mexico
2013.0,3.0,146.2262571367531,145.2660393616929,81.99256896972656,205.75450134277344,258.2416687011719,70.89022064208984,90.5134379,259.2550964355469,201.00303649902344,147.17450016947907,155.18348693847656,100.495122889095,241.01820373535156,124.46371379053826,125.92017364501953,40.9110012868484,230.15643310546875,129.89584350585938,131.68879087167002,274.7190246582031,146.1158447265625,97.00481412,30.59160794166148
2013.0,4.0,137.09818401956534,139.81218788794314,106.78862762451172,130.49676513671875,206.53089904785156,68.9395751953125,119.6711113,300.5311584472656,131.46473693847656,109.02174796579392,148.7508087158203,106.577589781898,199.69656372070312,95.08169048285141,134.6317901611328,57.429579357157095,167.34182739257812,143.94744873046875,135.59046654754025,240.47743225097656,135.44058227539062,101.0923693,24.387869154264916
2013.0,5.0,108.73915324764916,108.45492731936986,161.5003662109375,145.15823364257812,220.81040954589844,78.19818878173828,71.52192778,256.80841064453125,65.21713256835938,84.93272384247256,122.28457641601562,167.8093414641,130.02479553222656,93.05597362530894,109.64276123046875,64.15415158968221,150.05859375,135.0992431640625,105.36471175797563,162.96871948242188,109.02803802490234,97.90918761,27.58124163738443
2013.0,6.0,128.71741720497738,130.33402461196374,117.86759185791016,131.4640655517578,143.97372436523438,147.79476928710938,102.7161109,293.7850646972656,126.39472198486328,102.7372715861372,129.93832397460938,178.046076891104,134.501953125,110.72130220500635,149.0504608154297,54.03550570593096,192.28787231445312,154.99974060058594,128.4823309556287,216.7747344970703,126.6258544921875,95.36513398,45.01886812697289
2013.0,7.0,109.0085156106091,108.61165664602973,179.24600219726562,162.3981170654297,135.8399200439453,128.68740844726562,76.2399961,215.33030700683594,160.84449768066406,102.73230377977303,130.02572631835938,206.458482424464,172.21578979492188,120.61166216014789,116.50532531738281,41.50648930165032,82.51089477539062,127.65289306640625,112.26985910355074,141.8206787109375,91.43748474121094,107.3510159,71.34398171248371
2013.0,8.0,120.3839834935542,127.50349774990674,192.50975036621094,187.28897094726562,143.07606506347656,98.1760025024414,100.9112249,143.9303741455078,131.17686462402344,88.26884480523506,188.82957458496094,133.90905193751,126.312255859375,84.33140592044217,98.12825775146484,48.838091400686984,207.55934143066406,129.31399536132812,121.39053556406074,217.50978088378906,108.75836944580078,81.39985707,37.259396662375394
2013.0,9.0,139.62927512477324,141.4751687497372,125.56664276123047,126.58081817626953,133.10943603515625,78.45075988769531,100.9327663,244.4139404296875,130.3910369873047,82.12850250120789,160.81842041015625,135.230032243019,170.23086547851562,99.63347862348643,122.00677490234375,64.6512405093555,214.2166290283203,132.1534881591797,132.75657897120627,181.16468811035156,179.8897247314453,102.3390661,49.418029238951476
2013.0,10.0,169.91904988025723,167.4150691586816,108.58575439453125,108.80329132080078,264.0227966308594,98.40614318847656,153.1258459,287.1696472167969,209.00704956054688,108.38191568582661,107.31888580322266,160.532024903176,153.3420867919922,102.21865369630203,143.5281524658203,68.13150693620169,153.68824768066406,127.7625503540039,164.7109144707064,229.49415588378906,225.37330627441406,93.27239617,79.34555354624932
2013.0,11.0,104.8970581901048,108.11831756365788,74.0932846069336,106.08869171142578,135.2249755859375,108.0075454711914,120.5846365,185.9593963623047,110.15919494628906,92.17569079596905,79.37088775634766,120.573237714197,187.17674255371094,70.62609648521915,84.72370910644531,69.69758194436406,77.41041564941406,133.3759307861328,107.6003856847794,176.47413635253906,89.91516876220703,85.97449573,49.47553751290242
2013.0,12.0,124.19044442491482,128.27598777106547,115.99813842773438,116.3469467163086,132.98370361328125,134.9224090576172,124.1559747,223.97088623046875,166.1023712158203,64.2325524665354,103.19481658935547,223.19347495992,94.33845520019531,89.4080616748398,125.79771423339844,90.09024075340665,206.56077575683594,136.38491821289062,126.72276157898244,190.23350524902344,115.02074432373047,100.3721376,15.295198599260292
2014.0,1.0,116.16349921565681,119.72452692335156,77.6370620727539,136.64743041992188,132.78744506835938,86.90003204345703,103.5485547,221.41378784179688,106.18580627441406,116.14199285275855,95.17993927001953,66.1005407254142,116.0104751586914,100.16888561309835,105.64112854003906,80.05200796959033,255.24072265625,131.92762756347656,111.78857654401533,206.44778442382812,107.70513916015625,108.4015776,46.55311457736281
2014.0,2.0,102.01047179707916,100.92578811408968,68.173828125,170.01541137695312,165.51190185546875,88.35698699951172,70.57914407,139.96908569335938,134.59872436523438,83.306820011871,78.70988464355469,132.758630529112,136.19007873535156,127.79825290537366,80.7980728149414,37.743912630528826,162.45726013183594,115.33161163330078,93.89398059868323,181.96482849121094,93.3692855834961,110.8505321,37.62532821740122
2014.0,3.0,115.83525645999038,114.62274172358721,82.714599609375,251.1715545654297,199.524169921875,119.49118041992188,99.97414417,221.9961395263672,130.77835083007812,84.61095085080278,66.12667083740234,152.885442626165,128.5175018310547,110.0406087787756,55.90073013305664,69.39102170109499,123.98759460449219,113.5309829711914,106.80378789614437,217.12489318847656,101.01873016357422,93.64988254,25.80053875374473
